Time	subj	trialNr	ground1	speed1	dist1	ground2	speed2	dist2	answ	rTime	Speed	Dist	speed_comparison	antwort	condition
556.0188839	25	17	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(5)	1.75	7	1	0.434146100000021	normal	short	fastslow	0	1
569.6575026	25	18	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(5)	3.5	7	1	2.95448499999998	normal	short	slowfast	1	1
585.8173059	25	19	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	0.655337799999984	normal	long	fastslow	0	2
623.6566526	25	20	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	2.7873047999999	slow	short	slowfast	0	0
663.6397457	25	21	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(6)	0.7	7	1	2.4645534	slow	short	slowfast	1	0
703.3005608	25	22	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(8)	0.35	7	1	0.810643499999969	slow	short	fastslow	0	0
772.8929383	25	24	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(8)	1.75	7	1	0.655135200000018	normal	short	fastslow	0	1
786.76485	25	25	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	3.09839380000005	normal	long	slowfast	1	2
827.0587459	25	26	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(8)	0.7	7	0	3.06523389999995	slow	short	slowfast	0	0
899.0503302	25	28	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	0.858292900000038	slow	short	fastslow	1	0
950.1616149	25	29	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(6)	0.35	7	1	4.18708400000003	slow	short	fastslow	0	0
1022.1753558	25	31	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(8)	3.5	35	0	4.4687813999999	normal	long	slowfast	0	2
1063.8354382	25	32	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	0.90033870000002	normal	short	fastslow	1	1
1077.9403208	25	33	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	1.14359160000004	normal	short	slowfast	1	1
1092.2787636	25	34	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(8)	0.35	7	1	2.92112930000008	slow	short	fastslow	0	0
1163.8927083	25	36	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	5.33115599999996	normal	long	fastslow	0	2
1206.4189971	25	37	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(5)	3.5	7	1	0.635214200000064	normal	short	slowfast	1	1
1220.2576505	25	38	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(8)	1.75	7	0	0.77648309999995	normal	short	fastslow	1	1
1234.2404732	25	39	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(5)	0.7	7	1	0.71058220000009	slow	short	slowfast	1	0
1272.1354075	25	40	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(8)	1.75	7	0	2.24333610000008	normal	short	fastslow	1	1
1287.5732618	25	41	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	0.777736800000184	normal	short	fastslow	1	1
1301.5450752	25	42	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(6)	1.75	35	0	0.691559999999981	normal	long	fastslow	1	2
1339.4399935	25	43	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	0.888413199999832	slow	short	fastslow	1	0
1377.5126462	25	44	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(6)	3.5	35	1	1.65832390000014	normal	long	slowfast	1	2
1416.35159	25	45	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(8)	0.7	7	1	1.1107915	slow	short	slowfast	1	0
1454.64635	25	46	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	1.4658093999999	normal	long	slowfast	1	2
1524.9164457	25	48	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	0.844016900000042	normal	long	fastslow	0	2
1562.9667844	25	49	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(8)	1.75	35	1	4.70915880000007	normal	long	fastslow	0	2
1604.8712687	25	50	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	1.13326949999987	slow	short	slowfast	0	0
1643.2104021	25	51	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	1.26097789999994	normal	short	fastslow	1	1
1657.6704202	25	52	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	2.6422007000001	slow	short	slowfast	0	0
1697.5093364	25	53	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(8)	1.75	35	1	0.844411099999888	normal	long	fastslow	0	2
1735.5487343	25	54	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	0.510816599999998	normal	long	fastslow	0	2
1773.2548489	25	55	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(5)	1.75	35	0	1.65439409999999	normal	long	fastslow	1	2
1812.0938257	25	56	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	0.533218200000192	normal	short	slowfast	1	1
1925.1121641	25	58	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	3.74303559999998	slow	short	slowfast	0	0
1966.0502265	25	59	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	0.455156400000078	normal	short	slowfast	1	1
1979.7111212	25	60	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	0.365541300000132	normal	short	slowfast	1	1
1993.2831262	25	61	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(7)	3.5	7	1	0.444291999999905	normal	short	slowfast	1	1
2041.9623658	25	63	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(8)	1.75	35	1	0.839415300000383	normal	long	fastslow	0	2
2111.0217356	25	65	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(6)	1.75	7	1	0.448874700000033	normal	short	fastslow	0	1
2124.6825602	25	66	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	1.08805580000035	normal	short	slowfast	1	1
2169.618895	25	68	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(6)	3.5	35	1	0.943412699999953	normal	long	slowfast	1	2
2207.7581999	25	69	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(8)	1.75	35	1	0.688368699999955	normal	long	fastslow	0	2
2245.6419718	25	70	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(5)	1.75	35	0	0.68845599999986	normal	long	fastslow	1	2
2315.4011141	25	72	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(8)	0.7	7	0	2.70473940000011	slow	short	slowfast	0	0
2385.9710373	25	74	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(8)	1.75	7	0	0.887967600000138	normal	short	fastslow	1	1
2400.0427575	25	75	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(5)	3.5	7	1	0.299894700000095	normal	short	slowfast	1	1
2413.5369383	25	76	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(6)	0.7	7	1	1.58906769999976	slow	short	slowfast	1	0
2452.3204238	25	77	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	1.12074239999993	normal	long	slowfast	1	2
2490.6376394	25	78	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	2.78589479999982	slow	short	slowfast	0	0
2530.620076	25	79	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(5)	0.7	7	1	1.2768688000001	slow	short	slowfast	1	0
2569.0927443	25	80	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	0.5215390999997	slow	short	fastslow	1	0
2606.7988874	25	81	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(5)	1.75	35	0	1.92358130000002	normal	long	fastslow	1	2
2645.9152578	25	82	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(6)	3.5	35	1	1.34380809999993	normal	long	slowfast	1	2
2684.4436141	25	83	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.811373000000003	normal	long	slowfast	1	2
2722.4384592	25	84	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(6)	3.5	35	1	2.45359090000011	normal	long	slowfast	1	2
2808.6794439	25	85	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(7)	0.7	7	1	3.20850359999986	slow	short	slowfast	1	0
2849.084393	25	86	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(7)	3.5	7	1	0.299712200000158	normal	short	slowfast	1	1
2862.6007929	25	87	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.686365099999875	normal	long	slowfast	1	2
2900.4625285	25	88	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	0.577258999999685	slow	short	fastslow	1	0
2938.2241672	25	89	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(7)	3.5	7	1	0.37732829999959	normal	short	slowfast	1	1
2951.8073133	25	90	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	0.938890399999764	normal	short	fastslow	1	1
2965.934607	25	91	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	0.377802900000006	slow	short	slowfast	0	0
3034.3496461	25	93	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(8)	0.35	7	0	2.0542618999998	slow	short	fastslow	1	0
3073.5996621	25	94	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(8)	0.35	7	0	1.24670209999977	slow	short	fastslow	1	0
3112.0388043	25	95	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	0.455634100000225	normal	short	fastslow	1	1
3125.7110543	25	96	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	1.16589400000021	slow	short	slowfast	0	0
3164.0721334	25	97	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(8)	1.75	7	0	0.71098290000009	normal	short	fastslow	1	1
3177.9995998	25	98	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(5)	3.5	7	1	0.466809600000033	normal	short	slowfast	1	1
3191.6714514	25	99	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	0.510748700000022	slow	short	fastslow	1	0
3229.3664864	25	100	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(8)	1.75	7	0	0.399033099999997	normal	short	fastslow	1	1
3242.9606373	25	101	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.42068909999989	normal	long	slowfast	1	2
3280.5670026	25	102	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	0.443324299999858	slow	short	fastslow	1	0
3318.2173761	25	103	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(7)	1.75	35	0	0.477197700000033	normal	long	fastslow	1	2
3389.0094456	25	105	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(6)	3.5	35	1	1.03760059999968	normal	long	slowfast	1	2
3427.2488901	25	106	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(5)	3.5	7	1	0.714807700000165	normal	short	slowfast	1	1
3441.1539225	25	107	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(6)	1.75	35	0	0.923351100000218	normal	long	fastslow	1	2
3479.2598359	25	108	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(6)	1.75	7	1	0.867347199999585	normal	short	fastslow	0	1
3493.3204283	25	109	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	0.550882899999579	normal	short	slowfast	1	1
3507.0811956	25	110	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	0.655133299999761	slow	short	fastslow	1	0
3576.3517696	25	112	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(5)	3.5	7	1	0.401113400000213	normal	short	slowfast	1	1
61.3065491	26	2	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(8)	1.75	35	1	0.631493899999995	normal	long	fastslow	0	2
99.1127215	26	3	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	0.955303200000003	slow	short	fastslow	1	0
137.2742036	26	4	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	2.46538329999998	normal	long	slowfast	1	2
176.9238722	26	5	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(6)	3.5	7	1	1.01055159999999	normal	short	slowfast	1	1
191.1511104	26	6	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.604524999999995	normal	long	slowfast	1	2
228.9572619	26	7	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(6)	0.7	7	1	3.53125790000001	slow	short	slowfast	1	0
269.6954453	26	8	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	1.72135689999999	normal	long	slowfast	1	2
308.6121659	26	9	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	0.877924300000018	slow	short	slowfast	0	0
346.68474	26	10	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(5)	1.75	35	0	2.38678849999997	normal	long	fastslow	1	2
417.4210523	26	12	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(7)	0.7	7	1	0.476787300000012	slow	short	slowfast	1	0
455.0829769	26	13	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	1.343929	slow	short	fastslow	1	0
493.6219951	26	14	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(7)	3.5	7	0	1.63737759999998	normal	short	slowfast	0	1
508.4710153	26	15	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	2.08772850000003	normal	short	fastslow	1	1
523.7646519	26	16	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(8)	0.7	7	1	1.80232720000004	slow	short	slowfast	1	0
562.75911	26	17	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	0.899214400000005	normal	short	fastslow	1	1
576.8420421	26	18	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	2.14388919999999	normal	short	fastslow	1	1
592.1910192	26	19	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(8)	0.35	7	0	1.87713189999999	slow	short	fastslow	1	0
662.4054599	26	21	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(8)	1.75	35	1	1.656567	normal	long	fastslow	0	2
701.2556112	26	22	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.615688499999919	normal	long	slowfast	1	2
739.0616113	26	23	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	0.66119690000005	slow	short	fastslow	1	0
776.9010028	26	24	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(6)	3.5	7	1	0.783319000000006	normal	short	slowfast	1	1
821.7929515	26	26	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(5)	3.5	7	1	0.45521379999991	normal	short	slowfast	1	1
866.2295625	26	28	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(8)	1.75	35	1	0.854787499999929	normal	long	fastslow	0	2
943.3632663	26	29	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(6)	3.5	35	1	0.571363199999951	normal	long	slowfast	1	2
981.1250483	26	30	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(7)	1.75	35	0	1.1179406	normal	long	fastslow	1	2
1019.4308939	26	31	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	0.899360299999898	slow	short	fastslow	1	0
1057.5145139	26	32	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	0.926790400000073	normal	long	fastslow	0	2
1095.6539015	26	33	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(6)	3.5	7	1	0.899452600000131	normal	short	slowfast	1	1
1109.7478429	26	34	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	1.18823610000004	slow	short	fastslow	1	0
1148.1203129	26	35	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	1.79887469999994	normal	long	fastslow	0	2
1187.1036737	26	36	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	0.578782099999898	normal	short	fastslow	1	1
1200.8866542	26	37	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(5)	0.7	7	1	3.72058779999998	slow	short	slowfast	1	0
1241.7803205	26	38	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	0.621795199999951	normal	short	slowfast	1	1
1255.6077604	26	39	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	4.89768780000009	slow	short	slowfast	0	0
1297.6897615	26	40	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(8)	3.5	7	0	4.43132189999983	normal	short	slowfast	0	1
1315.3267965	26	41	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	2.23191470000006	slow	short	slowfast	0	0
1354.7431569	26	42	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	1.60606710000002	normal	short	fastslow	1	1
1400.26822	26	44	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	0.540483100000074	normal	long	fastslow	0	2
1469.5053027	26	46	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(7)	3.5	7	1	0.510563600000069	normal	short	slowfast	1	1
1483.2106543	26	47	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(8)	1.75	7	0	2.15070320000018	normal	short	fastslow	1	1
1498.5817789	26	48	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.942030700000032	normal	long	slowfast	1	2
1536.7099987	26	49	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(7)	3.5	7	0	1.20962480000003	normal	short	slowfast	0	1
1551.1260637	26	50	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	1.03233999999998	slow	short	slowfast	0	0
1589.3319134	26	51	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(8)	0.35	7	0	0.776595600000064	slow	short	fastslow	1	0
1627.3046104	26	52	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	1.42148810000003	normal	short	fastslow	1	1
1674.1291713	26	54	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	0.766207799999847	normal	long	slowfast	1	2
1712.0907096	26	55	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(5)	1.75	35	0	0.888952300000028	normal	long	fastslow	1	2
1750.1965756	26	56	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(6)	0.35	7	0	4.05342580000001	slow	short	fastslow	1	0
1908.1069522	26	57	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(5)	1.75	7	1	0.972213600000032	normal	short	fastslow	0	1
1922.2786949	26	58	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	0.376375199999984	normal	long	slowfast	1	2
1959.8514643	26	59	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	0.800685899999962	normal	short	fastslow	1	1
1973.8344231	26	60	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(7)	1.75	35	0	1.82643919999987	normal	long	fastslow	1	2
2012.8399618	26	61	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(8)	1.75	7	0	1.14388869999993	normal	short	fastslow	1	1
2027.189413	26	62	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	2.63197750000018	slow	short	fastslow	1	0
2067.0057299	26	63	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(7)	1.75	35	0	5.15350200000012	normal	long	fastslow	1	2
2109.3540286	26	64	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	0.787864800000079	normal	short	fastslow	1	1
2123.337262	26	65	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	2.45520810000016	slow	short	fastslow	1	0
2162.9758238	26	66	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(6)	3.5	35	1	0.533022099999926	normal	long	slowfast	1	2
2200.7153146	26	67	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(7)	3.5	7	0	2.75292439999976	normal	short	slowfast	0	1
2247.6510661	26	69	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	0.932437599999957	normal	long	slowfast	1	2
2285.7788288	26	70	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(8)	3.5	7	0	2.31096879999996	normal	short	slowfast	0	1
2334.0695665	26	72	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	2.47657949999984	slow	short	slowfast	0	0
2373.7414665	26	73	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	2.22114590000001	slow	short	slowfast	0	0
2413.1579233	26	74	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(7)	1.75	35	0	0.92172410000012	normal	long	fastslow	1	2
2483.3722772	26	76	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(6)	0.35	7	0	0.77655330000016	slow	short	fastslow	1	0
2521.3451991	26	77	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	1.69847179999988	normal	long	fastslow	0	2
2591.0930488	26	79	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(6)	1.75	35	0	0.781145599999945	normal	long	fastslow	1	2
2629.0657016	26	80	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(8)	0.35	7	0	1.78803979999975	slow	short	fastslow	1	0
2668.0601608	26	81	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	2.31821660000014	slow	short	fastslow	1	0
2707.5766993	26	82	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	2.05487230000017	normal	short	fastslow	1	1
2722.8368769	26	83	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	3.12166389999993	slow	short	slowfast	0	0
2763.1418806	26	84	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	0.798825899999883	normal	long	slowfast	1	2
2824.1824551	26	85	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	1.75683389999995	slow	short	fastslow	1	0
2863.1213852	26	86	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	2.2319937000002	slow	short	slowfast	0	0
2934.9684276	26	88	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(8)	0.35	7	1	4.28692769999998	slow	short	fastslow	0	0
2976.4397268	26	89	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	4.74178119999988	slow	short	slowfast	0	0
3018.3772807	26	90	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	1.15672059999997	normal	long	slowfast	1	2
3056.7275683	26	91	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	1.5652600999997	normal	short	fastslow	1	1
3071.4769536	26	92	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	1.96606279999969	normal	short	fastslow	1	1
3086.659379	26	93	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	0.788864000000103	normal	long	slowfast	1	2
3124.6430794	26	94	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(7)	3.5	7	1	7.61922800000002	normal	short	slowfast	1	1
3176.6875737	26	96	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(7)	1.75	35	0	1.01335819999986	normal	long	fastslow	1	2
3214.904459	26	97	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	3.13317589999997	slow	short	slowfast	0	0
3255.2428044	26	98	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(7)	3.5	7	1	0.655245800000102	normal	short	slowfast	1	1
3269.1035454	26	99	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	0.78852360000019	normal	short	fastslow	1	1
3283.0865236	26	100	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	1.12786869999991	slow	short	slowfast	0	0
3321.4145652	26	101	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	1.81765640000003	slow	short	slowfast	0	0
3392.0177797	26	103	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.571443899999849	normal	long	slowfast	1	2
3429.7794181	26	104	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(8)	3.5	7	0	0.855109600000105	normal	short	slowfast	0	1
3443.8400179	26	105	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	1.39642659999981	normal	long	fastslow	0	2
3482.4346917	26	106	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.632951300000059	normal	long	slowfast	1	2
3520.2741292	26	107	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(5)	3.5	7	1	5.4753925	normal	short	slowfast	1	1
3570.2528371	26	109	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(6)	0.35	7	0	0.843890600000123	slow	short	fastslow	1	0
3608.3032436	26	110	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	0.687197299999752	normal	short	fastslow	1	1
3622.1862199	26	111	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	2.01016729999992	normal	long	slowfast	1	2
3661.3916021	26	112	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	0.793138200000158	normal	short	slowfast	1	1
23.9068594	27	1	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	1.677	normal	long	slowfast	1	2
62.7791956	27	2	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(6)	3.5	7	1	1.89894870000001	normal	short	slowfast	1	1
77.8616747	27	3	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(7)	0.7	7	1	1.343504	slow	short	slowfast	1	0
116.4006886	27	4	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(8)	1.75	35	1	0.676838199999992	normal	long	fastslow	0	2
154.2734437	27	5	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(5)	3.5	35	0	0.422026200000005	normal	long	slowfast	0	2
191.9017994	27	6	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	1.57728259999999	normal	short	slowfast	1	1
206.6734346	27	7	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	0.743715199999997	slow	short	fastslow	1	0
244.6127382	27	8	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	1.20292040000001	normal	short	fastslow	1	1
